
32x32
9.879070, 1.180836, 1.171618, 1.170455, 1.181582, 1.176369, 1.177170, 1.172576, 1.175821, 1.178271, \n
64x64
2.736476, 2.758155, 2.741551, 2.735656, 2.752751, 2.758209, 2.744470, 2.758613, 2.750779, 2.759029, \n
128x128
6.220227, 6.252545, 6.297517, 6.273990, 6.262306, 6.292244, 6.274539, 6.176826, 6.267565, 6.223256, \n
192x192
13.809082, 13.898914, 13.808072, 13.856160, 13.813611, 13.845579, 13.804458, 13.734411, 13.815325, 13.794397, \n
256x256
22.308662, 22.395788, 22.307042, 22.394309, 22.291160, 22.377961, 22.314150, 22.266865, 22.416090, 22.285030, \n
