
32x32
0.993128, 0.871405, 0.839596, 0.841283, 0.819819, 0.841597, 0.840362, 0.851924, 0.849560, 0.879009, \n
64x64
2.091132, 2.030034, 2.039948, 2.039236, 2.086845, 2.068571, 2.131452, 2.081003, 2.063706, 2.040548, \n
