
32x32
0.981510, 0.845270, 0.847736, 0.845774, \n
64x64
2.018795, 2.044352, 2.032148, 2.020884, \n
128x128
7.044122, 6.995296, 7.013160, 7.077303, \n
192x192
17.328241, 17.390841, 17.443028, 17.579379, \n
256x256
27.820868, 27.817802, 27.885259, 27.979380, \n
