2.0000000000,-1.0000000000,1.0000000000,0.0455150381,0.0438161120,0.7853981853,0.0000000000,0.0000000000,0.0000000000,-0.0010318680,-0.0161656719,0.0000000000,0.0023650706,-0.0023764218,0.7936705351,0.0141433654,0.0134252226,0.0387606211,0.0203277674,-0.0202772655,0.2797200084,0.0406618565,0.0368790068,0.1797777414,0.0626145154,-0.0628300533,0.2787830234,-0.2327051461,0.3333333433
2.0000000000,-1.0000000000,1.0000000000,0.0452980585,0.0430776440,0.7853981853,0.0000000000,0.0000000000,0.0000000000,-0.0065093855,-0.0221540388,0.0000000000,0.0031962730,-0.0032020973,0.8031060100,0.0153534180,0.0144866230,0.0450901836,0.0249360707,-0.0247702599,0.2830644250,0.0363015719,0.0318420045,0.1898869276,0.0647765994,-0.0630745962,0.2818236947,-0.2405903786,0.3666666746
2.0000000000,-1.0000000000,1.0000000000,0.0449248366,0.0421735384,0.7853981853,0.0000000000,0.0000000000,0.0000000000,-0.0111966571,-0.0271231662,0.0000000000,0.0041924031,-0.0041875076,0.8125280738,0.0164259057,0.0153834717,0.0517324656,0.0298839007,-0.0295623001,0.2826624811,0.0321746469,0.0269054547,0.1992684454,0.0666789860,-0.0630072728,0.2811883092,-0.2472563237,0.4000000060
2.0000000000,-1.0000000000,1.0000000000,0.0444170460,0.0411331132,0.7853981853,0.0000000000,0.0000000000,0.0000000000,-0.0152337169,-0.0312127527,0.0000000000,0.0053633153,-0.0053412123,0.8218412399,0.0173709206,0.0161240324,0.0586618073,0.0351273715,-0.0346111357,0.2793946266,0.0283504687,0.0222168323,0.2078802139,0.0683401152,-0.0626918375,0.2777444124,-0.2526472509,0.4333333373
2.0000000000,-1.0000000000,1.0000000000,0.0437927209,0.0399814881,0.7853981853,0.0000000000,0.0000000000,0.0000000000,-0.0187297519,-0.0345487483,0.0000000000,0.0067175026,-0.0066705174,0.8309730887,0.0181986317,0.0167189967,0.0658556074,0.0406256169,-0.0398791544,0.2739560306,0.0248313323,0.0178489070,0.2158138901,0.0697733238,-0.0621723980,0.2721770406,-0.2569607794,0.4666666687
2.0000000000,-1.0000000000,1.0000000000,0.0430671349,0.0387404487,0.7853981853,0.0000000000,0.0000000000,0.0000000000,-0.0217675772,-0.0372311808,0.0000000000,0.0082621984,-0.0081816083,0.8398696184,0.0189183634,0.0171800032,0.0732934177,0.0463408865,-0.0453327149,0.2668958902,0.0215919726,0.0138302054,0.2231343836,0.0709873289,-0.0614831150,0.2650290430,-0.2603309155,0.5000000000
2.0000000000,-1.0000000000,1.0000000000,0.0422533751,0.0374289528,0.7853981853,0.0000000000,0.0000000000,0.0000000000,-0.0244127940,-0.0393448733,0.0000000000,0.0100034792,-0.0098796580,0.8484912515,0.0195382442,0.0175187383,0.0809564739,0.0522384197,-0.0509414896,0.2586489022,0.0185964108,0.0101620536,0.2298916876,0.0719861537,-0.0606444664,0.2567287982,-0.2628663480,0.5333333611
2.0000000000,-1.0000000000,1.0000000000,0.0413629226,0.0360636301,0.7853981853,0.0000000000,0.0000000000,0.0000000000,-0.0267135706,-0.0409596749,0.0000000000,0.0119463541,-0.0117689194,0.8568099141,0.0200652219,0.0177466031,0.0888275132,0.0582862273,-0.0566778332,0.2495592535,0.0158093050,0.0068359561,0.2361311764,0.0727752373,-0.0596814603,0.2476150095,-0.2646658123,0.5666666627
2.0000000000,-1.0000000000,1.0000000000,0.0404059514,0.0346591547,0.7853981853,0.0000000000,0.0000000000,0.0000000000,-0.0287091341,-0.0421342589,0.0000000000,0.0140948500,-0.0138527965,0.8648065925,0.0205053817,0.0178743079,0.0968895406,0.0644548908,-0.0625163168,0.2399008870,0.0132048149,0.0038311637,0.2418608665,0.0733650848,-0.0586077459,0.2379571497,-0.2657617033,0.6000000238
2.0000000000,-1.0000000000,1.0000000000,0.0393916927,0.0332284160,0.7853981853,0.0000000000,0.0000000000,0.0000000000,-0.0304277595,-0.0429221578,0.0000000000,0.0164520927,-0.0161339082,0.8724696040,0.0208642408,0.0179119501,0.1051282063,0.0707172826,-0.0684333667,0.2298910916,0.0107657714,0.0011292743,0.2471599281,0.0737652555,-0.0574403033,0.2279673964,-0.2663121223,0.6333333254
2.0000000000,-1.0000000000,1.0000000000,0.0383284613,0.0317828618,0.7853981853,0.0000000000,0.0000000000,0.0000000000,-0.0318969376,-0.0433666222,0.0000000000,0.0190203749,-0.0186141450,0.8797930479,0.0211464483,0.0178689882,0.1135277525,0.0770484358,-0.0744070858,0.2197029740,0.0084662028,-0.0012888557,0.2519863844,0.0739779398,-0.0561949275,0.2178155482,-0.2662532330,0.6666666865
2.0000000000,-1.0000000000,1.0000000000,0.0372239538,0.0303324908,0.7853981853,0.0000000000,0.0000000000,0.0000000000,-0.0331352241,-0.0435111262,0.0000000000,0.0218012184,-0.0212947112,0.8867754936,0.0213564094,0.0177543443,0.1220760942,0.0834253281,-0.0804169625,0.2094739228,0.0062988279,-0.0034393310,0.2564501166,0.0740152821,-0.0548861697,0.2076350003,-0.2657980025,0.6999999881
2.0000000000,-1.0000000000,1.0000000000,0.0360852443,0.0288860854,0.7853981853,0.0000000000,0.0000000000,0.0000000000,-0.0341612808,-0.0433921590,0.0000000000,0.0247954447,-0.0241761710,0.8934192657,0.0214983765,0.0175761860,0.1307603419,0.0898267999,-0.0864437893,0.1993124485,0.0042589926,-0.0053447383,0.2605273128,0.0738920644,-0.0535205565,0.1975317150,-0.2649045587,0.7333333492
2.0000000000,-1.0000000000,1.0000000000,0.0349188074,0.0274512563,0.7853981853,0.0000000000,0.0000000000,0.0000000000,-0.0349931009,-0.0430448689,0.0000000000,0.0280032251,-0.0272584911,0.8997293711,0.0215762481,0.0173422694,0.1395696849,0.0962333903,-0.0924696103,0.1893034726,0.0023361500,-0.0070175049,0.2642804086,0.0736086443,-0.0521172918,0.1875877082,-0.2636957765,0.7666666508
2.0000000000,-1.0000000000,1.0000000000,0.0337306038,0.0260346718,0.7853981853,0.0000000000,0.0000000000,0.0000000000,-0.0356461070,-0.0424975306,0.0000000000,0.0314241350,-0.0305410791,0.9057131410,0.0215939786,0.0170595609,0.1484917551,0.1026272774,-0.0984776169,0.1795129478,0.0005318967,-0.0084812660,0.2676622868,0.0731836185,-0.0506768748,0.1778669357,-0.2620916963,0.8000000119
2.0000000000,-1.0000000000,1.0000000000,0.0325260945,0.0246420149,0.7853981853,0.0000000000,0.0000000000,0.0000000000,-0.0361352749,-0.0417797044,0.0000000000,0.0350572057,-0.0340228193,0.9113795161,0.0215552356,0.0167346001,0.1575155556,0.1089921072,-0.1044521779,0.1699910760,-0.0011623090,-0.0097488146,0.2707138062,0.0726186782,-0.0492148548,0.1684177518,-0.2601790726,0.8333333135
2.0000000000,-1.0000000000,1.0000000000,0.0313102901,0.0232781470,0.7853981853,0.0000000000,0.0000000000,0.0000000000,-0.0364741273,-0.0409160331,0.0000000000,0.0389009714,-0.0377021134,0.9167386889,0.0214637592,0.0163734145,0.1666305661,0.1153129414,-0.1103787720,0.1607754529,-0.0027443101,-0.0108355815,0.2734505236,0.0719305575,-0.0477374233,0.1592763960,-0.2579877377,0.8666666746
2.0000000000,-1.0000000000,1.0000000000,0.0300878193,0.0219470579,0.7853981853,0.0000000000,0.0000000000,0.0000000000,-0.0366741195,-0.0399326682,0.0000000000,0.0429535098,-0.0415769145,0.9218018055,0.0213231668,0.0159816425,0.1758289784,0.1215761676,-0.1162439808,0.1518927217,-0.0042177467,-0.0117531484,0.2759524286,0.0711224154,-0.0462542549,0.1504680514,-0.2556596100,0.8999999762
2.0000000000,-1.0000000000,1.0000000000,0.0288628656,0.0206520949,0.7853981853,0.0000000000,0.0000000000,0.0000000000,-0.0367486067,-0.0388488881,0.0000000000,0.0472124927,-0.0456447639,0.9265804887,0.0211366918,0.0155644761,0.1851021051,0.1277694702,-0.1220354363,0.1433605254,-0.0055942461,-0.0125149861,0.2781939209,0.0702009723,-0.0447730459,0.1420094818,-0.2531425953,0.9333333373
2.0000000000,-1.0000000000,1.0000000000,0.0276392121,0.0193960331,0.7853981853,0.0000000000,0.0000000000,0.0000000000,-0.0367096029,-0.0376818478,0.0000000000,0.0516752191,-0.0499028228,0.9310868382,0.0209079459,0.0151265338,0.1944397688,0.1338817477,-0.1277417541,0.1351906508,-0.0068623703,-0.0131382747,0.2801297903,0.0691842288,-0.0432934090,0.1339122206,-0.2503647804,0.9666666389
2.0000000000,-1.0000000000,1.0000000000,0.0264203418,0.0181810167,0.7853981853,0.0000000000,0.0000000000,0.0000000000,-0.0365661047,-0.0364504904,0.0000000000,0.0563386530,-0.0543479100,0.9353331327,0.0206401125,0.0146722402,0.2038347423,0.1399029940,-0.1333526075,0.1273883879,-0.0080349855,-0.0136288162,0.2818490267,0.0680688769,-0.0418294445,0.1261804402,-0.2474891841,1.0000000000
2.0000000000,-1.0000000000,1.0000000000,0.0252093431,0.0170087200,0.7853981853,0.0000000000,0.0000000000,0.0000000000,-0.0363299586,-0.0351688974,0.0000000000,0.0611994639,-0.0589765310,0.9393315911,0.0203363486,0.0142053235,0.2132785916,0.1458243132,-0.1388585865,0.1199535504,-0.0091129439,-0.0140074957,0.2833156884,0.0668712333,-0.0403741002,0.1188134626,-0.2444434911,1.0333333015
2.0000000000,-1.0000000000,1.0000000000,0.0240090489,0.0158803854,0.7853981853,0.0000000000,0.0000000000,0.0000000000,-0.0360088199,-0.0338500328,0.0000000000,0.0662540570,-0.0637849048,0.9430943727,0.0199998412,0.0137292054,0.2227639407,0.1516377479,-0.1442512572,0.1128839925,-0.0100952210,-0.0142835323,0.2845603228,0.0655981377,-0.0389377251,0.1118096113,-0.2412860394,1.0666667223
2.0000000000,-1.0000000000,1.0000000000,0.0228219647,0.0147968531,0.7853981853,0.0000000000,0.0000000000,0.0000000000,-0.0356125236,-0.0325059667,0.0000000000,0.0714986026,-0.0687690079,0.9466334581,0.0196333565,0.0132470671,0.2322835326,0.1573362499,-0.1495230943,0.1061731949,-0.0109945266,-0.0144641548,0.2855876386,0.0642500073,-0.0375253186,0.1051612571,-0.2380209416,1.1000000238
2.0000000000,-1.0000000000,1.0000000000,0.0216503609,0.0137586417,0.7853981853,0.0000000000,0.0000000000,0.0000000000,-0.0351481102,-0.0311463401,0.0000000000,0.0769290552,-0.0739245862,0.9499605894,0.0192397963,0.0127616795,0.2418305725,0.1629136205,-0.1546673924,0.0998131484,-0.0118068233,-0.0145616354,0.2864109874,0.0628426671,-0.0361340642,0.0988609195,-0.2346699238,1.1333333254
2.0000000000,-1.0000000000,1.0000000000,0.0204962231,0.0127659859,0.7853981853,0.0000000000,0.0000000000,0.0000000000,-0.0346241295,-0.0297796708,0.0000000000,0.0825412050,-0.0792471990,0.9530870318,0.0188219082,0.0122755812,0.2513972521,0.1683644503,-0.1596782804,0.0937936306,-0.0125366617,-0.0145829460,0.2870006263,0.0613794960,-0.0347709544,0.0928980857,-0.2311791927,1.1666666269
2.0000000000,-1.0000000000,1.0000000000,0.0193613358,0.0118188327,0.7853981853,0.0000000000,0.0000000000,0.0000000000,-0.0340466164,-0.0284145940,0.0000000000,0.0883306712,-0.0847322196,0.9560238123,0.0183821861,0.0117910421,0.2609778047,0.1736840904,-0.1645506918,0.0881033018,-0.0131916711,-0.0145361628,0.2874165177,0.0598630831,-0.0334379300,0.0872614905,-0.2276551574,1.2000000477
2.0000000000,-1.0000000000,1.0000000000,0.0182472840,0.0109169316,0.7853981853,0.0000000000,0.0000000000,0.0000000000,-0.0334215499,-0.0270570330,0.0000000000,0.0942929536,-0.0903748944,0.9587814808,0.0179231465,0.0113100549,0.2705658674,0.1788685471,-0.1692802608,0.0827299058,-0.0137711894,-0.0144296028,0.2876420915,0.0583039969,-0.0321358442,0.0819387436,-0.2240590155,1.2333333492
2.0000000000,-1.0000000000,1.0000000000,0.0171554126,0.0100598373,0.7853981853,0.0000000000,0.0000000000,0.0000000000,-0.0327561386,-0.0257128272,0.0000000000,0.1004234403,-0.0961703360,0.9613701701,0.0174471475,0.0108343288,0.2801549435,0.1839145124,-0.1738633513,0.0776607618,-0.0142799681,-0.0142717790,0.2876724005,0.0567072295,-0.0308642834,0.0769175291,-0.2203823179,1.2666666508
2.0000000000,-1.0000000000,1.0000000000,0.0160869323,0.0092469370,0.7853981853,0.0000000000,0.0000000000,0.0000000000,-0.0320544057,-0.0243870057,0.0000000000,0.1067174152,-0.1021135673,0.9637995958,0.0169564504,0.0103653762,0.2897393107,0.1888192296,-0.1782969534,0.0728826150,-0.0147209140,-0.0140685644,0.2875308692,0.0550781749,-0.0296289418,0.0721845552,-0.2166635841,1.2999999523
2.0000000000,-1.0000000000,1.0000000000,0.0150428358,0.0084774885,0.7853981853,0.0000000000,0.0000000000,0.0000000000,-0.0313228890,-0.0230834521,0.0000000000,0.1131701022,-0.1081995219,0.9660789967,0.0164531227,0.0099045383,0.2993120253,0.1935804933,-0.1825787276,0.0683820471,-0.0150998365,-0.0138251428,0.2871813476,0.0534203053,-0.0284266993,0.0677263215,-0.2128358781,1.3333333731
2.0000000000,-1.0000000000,1.0000000000,0.0140240006,0.0077506229,0.7853981853,0.0000000000,0.0000000000,0.0000000000,-0.0305650551,-0.0218059663,0.0000000000,0.1197766587,-0.1144230813,0.9682171941,0.0159391649,0.0094530154,0.3088686764,0.1981965899,-0.1867068708,0.0641456842,-0.0154187335,-0.0135456994,0.2866996825,0.0517403036,-0.0272621978,0.0635298118,-0.2090319097,1.3666666746
2.0000000000,-1.0000000000,1.0000000000,0.0130311539,0.0070653809,0.7853981853,0.0000000000,0.0000000000,0.0000000000,-0.0297853984,-0.0205572583,0.0000000000,0.1265321970,-0.1207790822,0.9702225327,0.0154163837,0.0090117976,0.3184038699,0.2026662976,-0.1906801164,0.0601604842,-0.0156834200,-0.0132365292,0.2860557139,0.0500396229,-0.0261330251,0.0595821552,-0.2051858306,1.3999999762
2.0000000000,-1.0000000000,1.0000000000,0.0120648807,0.0064207222,0.7853981853,0.0000000000,0.0000000000,0.0000000000,-0.0289881956,-0.0193397589,0.0000000000,0.1334318221,-0.1272623390,0.9721029997,0.0148866447,0.0085816579,0.3279118836,0.2069888115,-0.1944976747,0.0564134084,-0.0158921685,-0.0129041886,0.2852405608,0.0483295508,-0.0250399057,0.0558700450,-0.2012830377,1.4333332777
2.0000000000,-1.0000000000,1.0000000000,0.0111256354,0.0058155400,0.7853981853,0.0000000000,0.0000000000,0.0000000000,-0.0281773582,-0.0181554668,0.0000000000,0.1404706091,-0.1338676512,0.9738660455,0.0143515104,0.0081633572,0.3373863399,0.2111637145,-0.1981592476,0.0528918952,-0.0160540212,-0.0125490176,0.2842336595,0.0466065966,-0.0239874423,0.0523814708,-0.1972870827,1.4666666985
2.0000000000,-1.0000000000,1.0000000000,0.0102137830,0.0052486951,0.7853981853,0.0000000000,0.0000000000,0.0000000000,-0.0273555685,-0.0170053430,0.0000000000,0.1476436406,-0.1405898184,0.9755188227,0.0138125066,0.0077575529,0.3468234241,0.2151909620,-0.2016649246,0.0495835319,-0.0161701012,-0.0121741313,0.2831121683,0.0448787361,-0.0229713935,0.0491039306,-0.1933303177,1.5000000000
2.0000000000,-1.0000000000,1.0000000000,0.0093295826,0.0047189775,0.7853981853,0.0000000000,0.0000000000,0.0000000000,-0.0265260115,-0.0158915278,0.0000000000,0.1549459994,-0.1474236548,0.9770680666,0.0132710012,0.0073647546,0.3562183678,0.2190708518,-0.2050151676,0.0464767218,-0.0162451491,-0.0117839426,0.2818485200,0.0431460701,-0.0219952073,0.0460260808,-0.1893514097,1.5333333015
2.0000000000,-1.0000000000,1.0000000000,0.0084731895,0.0042251726,0.7853981853,0.0000000000,0.0000000000,0.0000000000,-0.0256917886,-0.0148141468,0.0000000000,0.1623727977,-0.1543640196,0.9785200953,0.0127284033,0.0069852732,0.3655643761,0.2228039950,-0.2082107663,0.0435601994,-0.0162779316,-0.0113844462,0.2803799212,0.0414181314,-0.0210548025,0.0431367382,-0.1852432638,1.5666667223
2.0000000000,-1.0000000000,1.0000000000,0.0076446836,0.0037660256,0.7853981853,0.0000000000,0.0000000000,0.0000000000,-0.0248551778,-0.0137744071,0.0000000000,0.1699191779,-0.1614057869,0.9798808694,0.0121858437,0.0066195545,0.3748584092,0.2263912708,-0.2112528384,0.0408227034,-0.0162767898,-0.0109715564,0.2788205743,0.0396876000,-0.0201571304,0.0404244363,-0.1812069714,1.6000000238
2.0000000000,-1.0000000000,1.0000000000,0.0068440712,0.0033402739,0.7853981853,0.0000000000,0.0000000000,0.0000000000,-0.0240183696,-0.0127725527,0.0000000000,0.1775803119,-0.1685438752,0.9811559916,0.0116444482,0.0062677790,0.3840952814,0.2298338413,-0.2141427249,0.0382539742,-0.0162418671,-0.0105532687,0.2771060169,0.0379662961,-0.0192951690,0.0378795005,-0.1771136522,1.6333333254
2.0000000000,-1.0000000000,1.0000000000,0.0060712700,0.0029466790,0.7853981853,0.0000000000,0.0000000000,0.0000000000,-0.0231840350,-0.0118078450,0.0000000000,0.1853514165,-0.1757732779,0.9823508263,0.0111053893,0.0059299646,0.3932696879,0.2331331074,-0.2168820500,0.0358445235,-0.0161717627,-0.0101344259,0.2752322853,0.0362575948,-0.0184668452,0.0354924947,-0.1729612797,1.6666666269
2.0000000000,-1.0000000000,1.0000000000,0.0053261528,0.0025839526,0.7853981853,0.0000000000,0.0000000000,0.0000000000,-0.0223535150,-0.0108817909,0.0000000000,0.1932277679,-0.1830890328,0.9834703207,0.0105696488,0.0056062643,0.4023772478,0.2362906486,-0.2194726765,0.0335843824,-0.0160722286,-0.0097110057,0.2732268274,0.0345584489,-0.0176813137,0.0332530476,-0.1687949151,1.7000000477
2.0000000000,-1.0000000000,1.0000000000,0.0046084975,0.0022508490,0.7853981853,0.0000000000,0.0000000000,0.0000000000,-0.0215296578,-0.0099931071,0.0000000000,0.2012047172,-0.1904862523,0.9845191836,0.0100381104,0.0052967677,0.4114132524,0.2393082678,-0.2219166905,0.0314649977,-0.0159461536,-0.0092849005,0.2710805237,0.0328732170,-0.0169326253,0.0311533399,-0.1645926535,1.7333333492
2.0000000000,-1.0000000000,1.0000000000,0.0039180666,0.0019461320,0.7853981853,0.0000000000,0.0000000000,0.0000000000,-0.0207129251,-0.0091415094,0.0000000000,0.2092776448,-0.1979601234,0.9855017662,0.0095117595,0.0050013657,0.4203750789,0.2421879470,-0.2242162973,0.0294778440,-0.0157905128,-0.0088620549,0.2688546479,0.0312084369,-0.0162166413,0.0291845649,-0.1604562402,1.7666666508
2.0000000000,-1.0000000000,1.0000000000,0.0032545375,0.0016685652,0.7853981853,0.0000000000,0.0000000000,0.0000000000,-0.0199058726,-0.0083270045,0.0000000000,0.2174420357,-0.2055059224,0.9864222407,0.0089912768,0.0047200131,0.4292567968,0.2449318618,-0.2263739407,0.0276149213,-0.0156144807,-0.0084405812,0.2664514780,0.0295601338,-0.0155388918,0.0273387786,-0.1562070996,1.7999999523
2.0000000000,-1.0000000000,1.0000000000,0.0026175519,0.0014169520,0.7853981853,0.0000000000,0.0000000000,0.0000000000,-0.0191095639,-0.0075483955,0.0000000000,0.2256934494,-0.2131190002,0.9872845411,0.0084771905,0.0044526709,0.4380546212,0.2475423068,-0.2283921540,0.0258686319,-0.0154226031,-0.0080202669,0.2639346123,0.0279283598,-0.0148997335,0.0256086253,-0.1519639641,1.8333333731
2.0000000000,-1.0000000000,1.0000000000,0.0020067221,0.0011900992,0.7853981853,0.0000000000,0.0000000000,0.0000000000,-0.0183248930,-0.0068055848,0.0000000000,0.2340275049,-0.2207947820,0.9880922437,0.0079702018,0.0041990196,0.4467641115,0.2500216961,-0.2302735150,0.0242317896,-0.0152096553,-0.0076095327,0.2612850964,0.0263220333,-0.0142889256,0.0239868462,-0.1476830989,1.8666666746
2.0000000000,-1.0000000000,1.0000000000,0.0014216313,0.0009868409,0.7853981853,0.0000000000,0.0000000000,0.0000000000,-0.0175527241,-0.0060977470,0.0000000000,0.2424399257,-0.2285288125,0.9888488054,0.0074709221,0.0039589652,0.4553803504,0.2523725629,-0.2320207506,0.0226975754,-0.0149783948,-0.0072016343,0.2584871650,0.0247393195,-0.0137167890,0.0224668253,-0.1433378756,1.8999999762
2.0000000000,-1.0000000000,1.0000000000,0.0008618088,0.0008060567,0.7853981853,0.0000000000,0.0000000000,0.0000000000,-0.0167946741,-0.0054235258,0.0000000000,0.2509265244,-0.2363166958,0.9895574450,0.0069797873,0.0037324263,0.4639012516,0.2545975745,-0.2336366773,0.0212599523,-0.0147340456,-0.0067961677,0.2556272149,0.0231789369,-0.0131816948,0.0210426003,-0.1390746981,1.9333332777
2.0000000000,-1.0000000000,1.0000000000,0.0003267611,0.0006466141,0.7853981853,0.0000000000,0.0000000000,0.0000000000,-0.0160514303,-0.0047832779,0.0000000000,0.2594831884,-0.2441541702,0.9902212024,0.0064973752,0.0035190415,0.4723217189,0.2566995025,-0.2351241112,0.0199127309,-0.0144723626,-0.0064015435,0.2526136637,0.0216473527,-0.0126741305,0.0197078679,-0.1347223669,1.9666666985
2.0000000000,-1.0000000000,1.0000000000,-0.0001840214,0.0005074509,0.7853981853,0.0000000000,0.0000000000,0.0000000000,-0.0153234731,-0.0041748965,0.0000000000,0.2681058943,-0.2520370483,0.9908428788,0.0060239565,0.0033186800,0.4806400836,0.2586811483,-0.2364859581,0.0186503548,-0.0142025650,-0.0060108458,0.2495510578,0.0201394279,-0.0122042289,0.0184573531,-0.1304674596,2.0000000000
2.0000000000,-1.0000000000,1.0000000000,-0.0006710854,0.0003874974,0.7853981853,0.0000000000,0.0000000000,0.0000000000,-0.0146119175,-0.0035986032,0.0000000000,0.2767907381,-0.2599612176,0.9914251566,0.0055600666,0.0031309179,0.4888508320,0.2605454922,-0.2377251238,0.0174676739,-0.0139166992,-0.0056328592,0.2463220954,0.0186643284,-0.0117591629,0.0172857251,-0.1260926425,2.0333333015
2.0000000000,-1.0000000000,1.0000000000,-0.0011349941,0.0002857475,0.7853981853,0.0000000000,0.0000000000,0.0000000000,-0.0139172608,-0.0030524977,0.0000000000,0.2855339348,-0.2679226995,0.9919704795,0.0051059993,0.0029554889,0.4969520271,0.2622954845,-0.2388445884,0.0163593888,-0.0136220222,-0.0052628689,0.2430354953,0.0172171853,-0.0113476152,0.0161876846,-0.1217958257,2.0666666031
2.0000000000,-1.0000000000,1.0000000000,-0.0015763247,0.0002012201,0.7853981853,0.0000000000,0.0000000000,0.0000000000,-0.0132399173,-0.0025358233,0.0000000000,0.2943317294,-0.2759176195,0.9924811721,0.0046618753,0.0027921959,0.5049394369,0.2639341354,-0.2398473322,0.0153212408,-0.0133237187,-0.0048987884,0.2396231592,0.0157956686,-0.0109685548,0.0151594486,-0.1174435019,2.0999999046
2.0000000000,-1.0000000000,1.0000000000,-0.0019956713,0.0001329487,0.7853981853,0.0000000000,0.0000000000,0.0000000000,-0.0125803975,-0.0020481402,0.0000000000,0.3031805456,-0.2839421630,0.9929594398,0.0042278790,0.0026407824,0.5128113031,0.2654645741,-0.2407362759,0.0143483756,-0.0130198868,-0.0045424029,0.2361552417,0.0144048883,-0.0106194951,0.0141957402,-0.1131603271,2.1333334446
2.0000000000,-1.0000000000,1.0000000000,-0.0023936313,0.0000800210,0.7853981853,0.0000000000,0.0000000000,0.0000000000,-0.0119387982,-0.0015878307,0.0000000000,0.3120768666,-0.2919926345,0.9934073687,0.0038042322,0.0025007990,0.5205643177,0.2668899000,-0.2415143251,0.0134371985,-0.0127094053,-0.0041995002,0.2325911969,0.0130481888,-0.0102946162,0.0132933557,-0.1088640764,2.1666667461
